chrom	start	stop	hd_region	strains	n_strains
II	13758000	13767000	II_13758000_13767000	MY16,JU2106,JU2610,MY2741,NIC528,JU3291,MY795,MY772,MY2453,MY2535,JU1440,QG2811,NIC1049,JU2906,WN2064	15
II	13780000	13786000	II_13780000_13786000	RC301,WN2001,XZ2018,KR314,ECA640,JU2576,MY2585,JU2866,NIC1779,CX11271,ECA2656,PB303,NIC207,ECA2602,JU4098,ECA2615,ECA2603,JT11398	18
II	13783000	13788000	II_13783000_13788000	ECA396	1
II	13783000	13794000	II_13783000_13794000	CX11264,CX11314	2
II	13868000	13879000	II_13868000_13879000	JU2464	1
II	13937000	13950000	II_13937000_13950000	XZ1516,ECA396,XZ1735,JU3127,MY920,QG4008,QG4003	7
II	13945000	13953000	II_13945000_13953000	NIC166,JU1213,CB4856,CX11264,CB4855,CX11276,NIC1811,CB4854,JU774,NIC1808,QG4228,ECA640,CX11292,NIC1809,CX11314,JU3135,DL226,ECA2559,TWN2530,QG2832,JU3280,JU2587,MY518,QG2837,QG2841,JU1172,NIC277,JU2578,JU2906,WN2069	30
II	13966000	13974000	II_13966000_13974000	JU3127	1
II	13966000	13975000	II_13966000_13975000	ECA36,JU3228,ECA2546	3
II	13966000	13978000	II_13966000_13978000	XZ1516,ECA396,MY920,QG4008	4
II	13967000	13978000	II_13967000_13978000	XZ1735,QG4003	2
II	14072000	14078000	II_14072000_14078000	JU3228	1
II	14073000	14078000	II_14073000_14078000	ECA36,ECA2601,ECA2546	3
II	14215000	14226000	II_14215000_14226000	XZ1516	1
II	14293000	14301000	II_14293000_14301000	XZ1516	1
II	14310000	14315000	II_14310000_14315000	ECA2561,CB4856	2
II	14310000	14318000	II_14310000_14318000	CX11264,CX11314	2
II	14310000	14319000	II_14310000_14319000	XZ1516	1
II	14310000	14341000	II_14310000_14341000	CB4854	1
II	14321000	14334000	II_14321000_14334000	XZ1516	1
II	14321000	14341000	II_14321000_14341000	ECA36,ECA2601,ECA2561,ECA2660,ECA2546	5
II	14324000	14338000	II_14324000_14338000	JU3228	1
II	14324000	14341000	II_14324000_14341000	CX11264	1
II	14325000	14334000	II_14325000_14334000	CX11314	1
III	0	54000	III_0_54000	XZ1516	1
III	0	74000	III_0_74000	MY1	1
III	0	106000	III_0_106000	CB4856	1
III	0	107000	III_0_107000	ECA36	1
III	0	146000	III_0_146000	JU3224	1
III	0	189000	III_0_189000	NIC1,ECA2601,CX11276,JU2464,QW947,JU3228,QG4228,QG2841	8
III	0	345000	III_0_345000	RC301,JU3144,NIC275,MY2741,MY2585,JU3280,JU3225,PB303,MY2453,MY2693	10
III	2000	189000	III_2000_189000	ECA396	1
III	3000	345000	III_3000_345000	JU3134	1
III	5000	345000	III_5000_345000	JU3135	1
III	60000	107000	III_60000_107000	XZ1516	1
III	80000	189000	III_80000_189000	MY1	1
III	114000	189000	III_114000_189000	ECA36,XZ1516,CB4856	3
III	152000	189000	III_152000_189000	JU3224	1
III	609000	625000	III_609000_625000	ECA36,XZ1516,MY1,ECA2601,JU3224,CX11276,JU2464,QW947,JU3228,QG4228,QG2841	11
III	616000	623000	III_616000_623000	ECA923	1
III	616000	625000	III_616000_625000	DL238,NIC1,NIC1794,NIC1810,ECA640,JU2570,JU792,JU1934	8
III	696000	708000	III_696000_708000	XZ1516	1
III	697000	707000	III_697000_707000	DL238,NIC236,NIC3,PB306,JU775,ED3049,ECA2595,CB4857,NIC256,ECA2561,LKC34,ECA2660,CB4856,JU1530,NIC258,CX11264,NIC1798,CB4855,ECA923,NIC1791,NIC1799,NIC1786,NIC262,ECA2659,JU1793,EG4349,WN2001,NIC1810,ED3046,XZ2018,NIC1811,QG4135,NIC1783,QG2855,JU774,KR314,NIC1808,ECA594,JU2811,QG2827,NIC252,ECA640,NIC1812,QG2854,QG2874,CX11292,JU2522,QG2873,JU2879,JU4047,ED3073,JU2106,JU2838,JU310,NIC1809,CX11314,ECA2551,ECA2672,JU778,JU2576,DL226,NIC514,ECA2546,BRC20263,ECA2555,QG2835,QG4080,ECA2559,NIC267,QG4138,JU2610,NIC526,TWN2530,ECA2583,ED3048,NIC2,QG2832,NIC528,WN2050,JU3291,NIC272,ECA1074,JU3127,MY518,MY772,ECA1069,JU2513,JU2800,JU2866,JU1172,NIC1779,CX11271,NIC277,QG2828,QG4017,JU2578,ECA2656,JU323,MY679,MY920,JU2141,WN2082,ED3052,JU3132,NIC207,QG4018,XZ1672,ECA2602,QG2824,JU1395,MY2535,AB1,NIC529,JU2592,JU4098,ECA2554,QG2818,ECA2549,JU1440,NIC1049,ECA2603,JU2466,WN2086,NIC255,MY2530,WN2064,WN2066,WN2069	128
III	697000	708000	III_697000_708000	ECA36,MY1,ECA2601,NIC1794,JU3224,CX11276,JU2464,QW947,CB4854,JU3228,QG4228,XZ1735,JU2570,QG2841,JU792,JU1934	16
III	728000	756000	III_728000_756000	ECA396	1
III	918000	981000	III_918000_981000	NIC262,NIC526	2
III	918000	1027000	III_918000_1027000	CX11314	1
III	924000	931000	III_924000_931000	XZ1516	1
III	924000	1026000	III_924000_1026000	NIC236,PB306,NIC252,CX11292,ECA2559,NIC267,MY518	7
III	924000	1027000	III_924000_1027000	JU775,ED3049,CB4857,NIC256,ECA2561,LKC34,ECA2660,NIC258,CX11264,NIC1798,CB4855,NIC1791,NIC1799,NIC1786,ECA2659,JU1793,EG4349,WN2001,ED3046,NIC1811,QG4135,NIC1783,JU774,KR314,NIC1808,QG4228,ECA594,JU2811,QG2827,NIC1812,JU2522,JU2879,JU4047,JU2106,JU2838,NIC1809,ECA2551,ECA2672,JU778,DL226,NIC514,ECA2546,BRC20263,ECA2555,QG2835,QG4138,JU2610,TWN2530,ECA2583,ED3048,QG2832,WN2050,JU3291,NIC272,JU2570,JU2587,JU3127,JU2513,JU2866,JU792,JU1172,NIC1779,CX11271,NIC277,QG2828,JU1934,QG4017,JU2578,ECA2656,JU2141,WN2082,JU3132,QG4018,XZ1672,QG2824,AB1,NIC529,JU2592,ECA2554,ECA2549,JU1440,ECA2603,NIC255,WN2066	84
III	927000	940000	III_927000_940000	JU2572	1
III	927000	970000	III_927000_970000	DL238	1
III	927000	993000	III_927000_993000	MY1,JU1530,QG2855,QG2854,QG2874,QG2873,ED3073,JU310,QG4080,NIC2,NIC528,ECA1074,MY772,ECA1069,JU2800,JU323,MY679,MY920,ED3052,JU1395,MY2535,JU4098,QG2818,NIC1049,JU2466,MY2530,WN2064,WN2069	28
III	927000	1027000	III_927000_1027000	ECA2595	1
III	928000	993000	III_928000_993000	CX11276	1
III	929000	941000	III_929000_941000	ECA396	1
III	929000	993000	III_929000_993000	ECA2602	1
III	930000	988000	III_930000_988000	NIC3	1
III	936000	977000	III_936000_977000	JU2576,NIC207,WN2086	3
III	936000	993000	III_936000_993000	CB4856	1
III	937000	1025000	III_937000_1025000	XZ1516	1
III	946000	977000	III_946000_977000	XZ2018	1
III	946000	988000	III_946000_988000	JU3224	1
III	946000	995000	III_946000_995000	ECA2601,JU2464,QG2841	3
III	947000	977000	III_947000_977000	CB4854,XZ1735	2
III	947000	993000	III_947000_993000	ECA396,ECA923,NIC1810,ECA640	4
III	947000	995000	III_947000_995000	ECA36,QW947,JU3228	3
III	948000	977000	III_948000_977000	JU258,NIC1,NIC1794,RC301,JU3144,JU3135,NIC275,MY2741,MY2585,JU3280,QG2837,JU3225,PB303,MY2453,MY2693,JU3134	16
III	949000	955000	III_949000_955000	ED3017	1
III	951000	993000	III_951000_993000	JU2572	1
III	964000	988000	III_964000_988000	ED3017	1
III	976000	1098000	III_976000_1098000	DL238	1
III	985000	993000	III_985000_993000	JU258,NIC1,NIC1794,RC301,CB4854,XZ1735,JU3144,JU3135,NIC275,MY2741,MY2585,JU3280,QG2837,PB303,MY2453,MY2693,JU3134	17
III	985000	995000	III_985000_995000	XZ2018,JU2576,NIC207,WN2086	4
III	1005000	1025000	III_1005000_1025000	XZ2018,JU2576,NIC207,WN2086	4
III	1014000	1094000	III_1014000_1094000	MY2585,PB303	2
III	1014000	1098000	III_1014000_1098000	RC301	1
III	1021000	1027000	III_1021000_1027000	ECA36,CX11276,JU2464,QW947,JU3228	5
III	1024000	1041000	III_1024000_1041000	JU3135	1
III	1024000	1094000	III_1024000_1094000	NIC1794,JU3144,NIC275,MY2741,JU3280,JU3225,MY2453,MY2693,JU3134	9
III	1050000	1094000	III_1050000_1094000	JU3135	1
III	1087000	1093000	III_1087000_1093000	XZ1516	1
III	1104000	1110000	III_1104000_1110000	NIC262	1
III	1104000	1121000	III_1104000_1121000	NIC526	1
III	1114000	1120000	III_1114000_1120000	ECA36	1
III	1114000	1127000	III_1114000_1127000	JU2464	1
III	1115000	1120000	III_1115000_1120000	ECA2601	1
III	1115000	1121000	III_1115000_1121000	ECA2595,JU3224,CX11276,QW947,MY2585,QG2841	6
III	1115000	1122000	III_1115000_1122000	JU3280	1
III	1172000	1330000	III_1172000_1330000	XZ1516	1
III	1191000	1197000	III_1191000_1197000	ECA36,ECA2595,ECA2601,QW947,JU3228,ECA2551,ECA2672,QG2841	8
III	1220000	1231000	III_1220000_1231000	NIC1,QG2837	2
III	1223000	1231000	III_1223000_1231000	DL238,PB306,CB4855,JU2811,BRC20263	5
III	1244000	1250000	III_1244000_1250000	MY1,JU1530,RC301,QG2855,NIC1812,QG2854,QG2874,ED3073,JU310,QG4080,MY2741,NIC2,NIC528,MY772,ECA1069,JU323,MY679,MY920,PB303,ED3052,MY2453,ECA2602,JU1395,MY2535,QG2818,NIC1049,MY2530,WN2069	28
III	1244000	1251000	III_1244000_1251000	EG4349,MY2585,JU3225,MY2693	4
III	1244000	1252000	III_1244000_1252000	NIC262	1
III	1244000	1254000	III_1244000_1254000	JU4098	1
III	1244000	1261000	III_1244000_1261000	NIC526	1
III	1245000	1250000	III_1245000_1250000	NIC3	1
III	1245000	1257000	III_1245000_1257000	JU2811	1
III	1246000	1257000	III_1246000_1257000	CB4855,ECA923	2
III	1246000	1334000	III_1246000_1334000	NIC1810	1
III	1254000	1334000	III_1254000_1334000	PB306,ECA640	2
III	1260000	1290000	III_1260000_1290000	JU3135	1
III	1260000	1314000	III_1260000_1314000	NIC1794,RC301,MY2585,PB303,JU3134	5
III	1263000	1272000	III_1263000_1272000	JU2811	1
III	1263000	1334000	III_1263000_1334000	CB4855,ECA923,BRC20263	3
III	1267000	1272000	III_1267000_1272000	NIC275	1
III	1267000	1314000	III_1267000_1314000	ECA396,EG4349,JU3144,NIC1812,MY2741,JU3280,JU3225,MY2453,MY2693	9
III	1268000	1292000	III_1268000_1292000	JU3128	1
III	1269000	1274000	III_1269000_1274000	NIC259	1
III	1269000	1314000	III_1269000_1314000	NIC166,JU1213,JU1491	3
III	1270000	1314000	III_1270000_1314000	JU3137	1
III	1270000	1317000	III_1270000_1317000	NIC1,QG2837	2
III	1270000	1328000	III_1270000_1328000	JU3224,JU2464,QG2841	3
III	1270000	1329000	III_1270000_1329000	ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,QW947,JU3228,ECA2551,ECA2672,ECA2559,ECA2656	11
III	1271000	1329000	III_1271000_1329000	ECA36	1
III	1272000	1314000	III_1272000_1314000	JU1666	1
III	1278000	1334000	III_1278000_1334000	DL238,JU2811	2
III	1279000	1333000	III_1279000_1333000	NIC262,NIC526	2
III	1280000	1314000	III_1280000_1314000	NIC259	1
III	1284000	1289000	III_1284000_1289000	NIC275	1
III	1295000	1318000	III_1295000_1318000	QG2824	1
III	1296000	1314000	III_1296000_1314000	CB4856,CX11276,JU3135,NIC275,ECA2546,ECA2583	6
III	1296000	1318000	III_1296000_1318000	JU258,NIC236,JU775,ED3049,EG4724,CB4857,NIC256,LKC34,NIC258,CX11264,NIC1798,NIC1791,NIC1799,NIC1786,JU1793,WN2001,ED3046,NIC1811,QG4135,NIC1783,JU774,KR314,NIC1808,QG4228,ECA594,QG2827,NIC252,CX11292,JU2522,JU2879,JU4047,JU2106,JU2838,NIC1809,JU2131,CX11314,JU778,DL226,NIC514,ECA2555,QG2835,NIC267,QG4138,JU2610,TWN2530,ED3048,QG2832,WN2050,JU3291,NIC272,JU2570,JU3127,MY518,JU2513,JU2866,JU792,JU1172,NIC1779,CX11271,NIC277,QG2828,JU1934,QG4017,JU2578,JU2141,WN2082,JU3132,QG4018,XZ1672,AB1,NIC529,JU2592,ECA2554,ECA2549,JU1440,ECA2603,NIC255,WN2066	78
III	1298000	1314000	III_1298000_1314000	JU346,JU3128	2
III	1342000	1421000	III_1342000_1421000	XZ1516	1
III	1345000	1425000	III_1345000_1425000	EG4724	1
III	1346000	1352000	III_1346000_1352000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,JU3224,JU2464,QW947,JU3228,ECA2551,ECA2672,ECA2559,QG2841,ECA2656	15
III	1346000	1413000	III_1346000_1413000	ECA923	1
III	1346000	1415000	III_1346000_1415000	ECA640	1
III	1346000	1423000	III_1346000_1423000	CB4856,CB4855,NIC1810,JU2811,BRC20263	5
III	1346000	1424000	III_1346000_1424000	DL238,PB306,CB4857,NIC258,NIC252,NIC514,WN2050,JU1172,NIC277,WN2082,JU3132,ECA2554	12
III	1346000	1425000	III_1346000_1425000	JU258,NIC236,JU775,ED3049,NIC256,LKC34,CX11264,NIC1798,NIC1791,NIC1799,NIC1786,JU1793,WN2001,ED3046,NIC1811,QG4135,NIC1783,JU774,KR314,NIC1808,QG4228,ECA594,QG2827,CX11292,JU2522,JU2879,JU4047,JU2106,JU2838,NIC1809,JU2131,CX11314,JU778,DL226,ECA2555,QG2835,NIC267,QG4138,JU2610,TWN2530,ED3048,QG2832,JU3291,NIC272,JU2570,JU3127,MY518,JU2513,JU2866,JU792,NIC1779,CX11271,QG2828,JU1934,QG4017,JU2578,JU2141,QG4018,XZ1672,QG2824,AB1,NIC529,JU2592,ECA2549,JU1440,ECA2603,NIC255,WN2066	68
III	1354000	1425000	III_1354000_1425000	RC301,JU3144,NIC1812,JU3135,NIC275,MY2741,MY2585,JU3280,JU3225,PB303,MY2453,MY2693,JU3134	13
III	1355000	1360000	III_1355000_1360000	QG2837	1
III	1355000	1365000	III_1355000_1365000	ECA2583,NIC1049	2
III	1355000	1368000	III_1355000_1368000	JU1666	1
III	1355000	1369000	III_1355000_1369000	JU1213,JU1491,WN2069	3
III	1357000	1425000	III_1357000_1425000	NIC1794	1
III	1360000	1425000	III_1360000_1425000	EG4349	1
III	1378000	1415000	III_1378000_1415000	ECA396	1
III	1382000	1406000	III_1382000_1406000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,JU3224,JU2464,QW947,JU3228,ECA2551,ECA2672,ECA2559,QG2841,ECA2656	15
III	1385000	1415000	III_1385000_1415000	MY920	1
III	1391000	1413000	III_1391000_1413000	JU310,WN2064	2
III	1391000	1415000	III_1391000_1415000	QG2855,QG2854,QG2874,QG2873,ECA2546,QG4080,ECA2583,NIC528,ECA1074,MY772,ECA1069,JU2800,MY679,ECA2602,MY2535,JU4098,QG2818,NIC1049,JU2466,MY2530,WN2069	21
III	1391000	1416000	III_1391000_1416000	NIC3,JU1530,ED3073,JU323	4
III	1391000	1418000	III_1391000_1418000	MY1	1
III	1391000	1424000	III_1391000_1424000	NIC2,JU1395	2
III	1400000	1423000	III_1400000_1423000	CX11276	1
III	1401000	1413000	III_1401000_1413000	ED3017	1
III	1432000	1438000	III_1432000_1438000	QG2855,QG2854,QG2874,QG2873,JU310,ECA2546,QG4080,ECA2583,NIC528,MY772,ECA1069,JU2800,JU323,MY920,ECA2602,MY2535,JU4098,QG2818,NIC1049,JU2466,WN2069	21
III	1471000	1480000	III_1471000_1480000	NIC275,MY2585	2
III	1471000	1481000	III_1471000_1481000	NIC526	1
III	1474000	1481000	III_1474000_1481000	NIC236,LKC34,CB4856,NIC1798,NIC1791,NIC1786,NIC262,JU1793,NIC1811,NIC1783,JU774,QG4228,ECA594,QG2827,CX11292,JU2106,JU2838,NIC1809,JU2131,CX11314,JU778,DL226,QG2835,JU2610,ED3048,QG2832,WN2050,JU3291,NIC272,JU2570,MY518,JU2513,JU2866,JU792,NIC1779,CX11271,QG2828,JU1934,QG4017,JU2141,WN2082,QG4018,XZ1672,QG2824,NIC529,JU2592,ECA2549,ECA2603,NIC255,WN2066	50
III	1474000	1482000	III_1474000_1482000	QG4138,JU3127	2
III	1490000	1505000	III_1490000_1505000	CX11276	1
III	1490000	1510000	III_1490000_1510000	XZ1516	1
III	1492000	1505000	III_1492000_1505000	ECA36,ECA2601,ECA2659,QW947,ECA2551,ECA2672,ECA2559,QG2841	8
III	1496000	1505000	III_1496000_1505000	JU3280,JU3225	2
III	1498000	1504000	III_1498000_1504000	NIC3,ECA2546,NIC2	3
III	1498000	1505000	III_1498000_1505000	QG2874,QG2873,ED3073,JU310,JU323,ECA2602,MY2535	7
III	1499000	1504000	III_1499000_1504000	MY1,JU1530,JU1395,ED3017	4
III	1499000	1505000	III_1499000_1505000	ECA396,ECA2595,ECA2561,ECA2660,NIC1799,NIC1794,EG4349,JU3224,RC301,JU2464,QG2855,JU3228,JU3144,NIC1812,QG2854,JU3135,NIC275,QG4080,MY2741,ECA2583,MY2585,NIC528,ECA1074,MY772,ECA1069,JU2800,ECA2656,MY679,MY920,PB303,MY2453,MY2693,JU3134,JU4098,QG2818,NIC1049,JU2466,MY2530,WN2064,WN2069	40
III	1564000	1570000	III_1564000_1570000	ECA396,CX11276,NIC1810,QG2827,NIC252,ECA2672,JU3127,JU3132,XZ1672,WN2066	10
III	1564000	1574000	III_1564000_1574000	JU258,NIC236,ED3049,EG4724,LKC34,NIC1791,NIC1786,ED3046,NIC1811,QG4135,NIC1783,NIC1808,QG4228,ECA594,ECA640,JU2522,JU2106,JU2838,NIC1809,JU2131,CX11314,JU778,DL226,NIC514,ECA2546,ECA2555,QG2835,QG4138,JU2610,TWN2530,ECA2583,ED3048,QG2832,WN2050,JU3291,JU2570,MY518,JU2513,JU2866,JU792,JU1172,NIC1779,CX11271,NIC277,QG2828,JU1934,QG4017,JU2578,JU2141,WN2082,QG4018,QG2824,NIC529,ECA2554,ECA2549,ECA2603	56
III	1566000	1574000	III_1566000_1574000	JU775,CB4857,NIC256,NIC258,CX11264,WN2001,JU774,KR314,CX11292,JU2879,NIC267,NIC272,AB1,JU2592,JU1440	15
III	1582000	1595000	III_1582000_1595000	NIC514	1
III	1584000	1595000	III_1584000_1595000	CX11276	1
III	1586000	1597000	III_1586000_1597000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,QW947,ECA2551,ECA2672,QG2841,ECA2656	11
III	1589000	1597000	III_1589000_1597000	ECA2559	1
III	1590000	1595000	III_1590000_1595000	ECA396,JU258,JU775,EG4724,CB4857,NIC256,CX11264,NIC1791,NIC1786,NIC262,WN2001,ED3046,NIC1811,QG4135,NIC1783,JU774,KR314,NIC1808,QG4228,ECA594,QG2827,NIC252,ECA640,CX11292,JU2522,JU2879,JU2106,JU2838,NIC1809,JU2131,CX11314,JU778,DL226,ECA2546,QG2835,NIC267,QG4138,JU2610,TWN2530,ECA2583,ED3048,QG2832,WN2050,JU3291,JU2570,JU3127,MY518,JU2513,JU2866,JU792,JU1172,NIC1779,CX11271,NIC277,QG2828,JU1934,QG4017,JU2578,JU2141,WN2082,JU3132,MY2453,QG4018,QG2824,AB1,NIC529,JU2592,ECA2554,ECA2549,JU1440,ECA2603,NIC255,WN2066	73
III	1590000	1597000	III_1590000_1597000	XZ1516,JU2464	2
III	1626000	1649000	III_1626000_1649000	XZ1516	1
III	1644000	1649000	III_1644000_1649000	ECA2656	1
III	1644000	1650000	III_1644000_1650000	ECA36,ECA396,ECA2595,ECA2660,ECA2659,QW947,JU3228,ECA2672,ECA2559,QG2841	10
III	1645000	1650000	III_1645000_1650000	ECA2601,ECA2561,ECA2551	3
III	1666000	1679000	III_1666000_1679000	XZ1516	1
III	1676000	1681000	III_1676000_1681000	ECA396,CX11276	2
III	1677000	1685000	III_1677000_1685000	NIC1808	1
III	1684000	1692000	III_1684000_1692000	JU2466	1
III	1684000	1694000	III_1684000_1694000	JU323,JU4098,WN2064	3
III	1684000	1705000	III_1684000_1705000	NIC3,PB306,MY1,JU1530,CB4855,JU2464,QG2855,QG2854,QG2874,QG2873,ED3073,JU310,QG4080,NIC528,ECA1074,MY772,ECA1069,JU2800,MY679,MY920,ECA2602,JU1395,MY2535,QG2818,NIC1049,MY2530,WN2069	27
III	1693000	1703000	III_1693000_1703000	QG2835	1
III	1696000	1703000	III_1696000_1703000	NIC256,JU2106,ECA2546,QG4138,TWN2530,WN2050,QG4018,XZ1672,QG2824,NIC529,JU2592	11
III	1698000	1703000	III_1698000_1703000	QG2832	1
III	1698000	1705000	III_1698000_1705000	JU2466	1
III	1715000	1727000	III_1715000_1727000	QG4138	1
III	1722000	1727000	III_1722000_1727000	ECA36,XZ1516,NIC236,JU775,ED3049,ECA2595,EG4724,ECA2601,NIC256,ECA2561,LKC34,ECA2660,NIC258,CX11264,NIC1791,NIC1786,NIC262,ECA2659,WN2001,ED3046,QW947,NIC1811,QG4135,NIC1783,JU774,KR314,NIC1808,QG4228,ECA594,QG2827,NIC252,ECA640,CX11292,JU2522,JU2879,JU2106,JU2838,NIC1809,JU2131,CX11314,ECA2551,ECA2672,JU778,DL226,NIC275,NIC514,ECA2555,QG2835,ECA2559,NIC267,JU2610,TWN2530,ECA2583,ED3048,QG2832,WN2050,JU3291,NIC272,JU2570,JU3127,MY518,JU2513,JU2866,QG2841,JU792,JU1172,NIC1779,CX11271,NIC277,QG2828,JU1934,QG4017,JU2578,ECA2656,JU2141,WN2082,JU3132,MY2453,QG4018,XZ1672,QG2824,AB1,NIC529,JU2592,ECA2554,JU1440,ECA2603,NIC255,WN2066	89
III	1758000	1763000	III_1758000_1763000	JU258,JU775,ED3049,LKC34,CB4856,CX11264,NIC1791,NIC1786,NIC262,WN2001,ED3046,NIC1811,QG4135,NIC1783,JU774,KR314,NIC1808,ECA594,QG2827,ECA640,CX11292,JU2522,JU2879,JU2106,JU2838,NIC1809,JU2131,CX11314,JU778,NIC275,NIC514,ECA2555,QG2835,QG4138,JU2610,TWN2530,ECA2583,ED3048,QG2832,WN2050,JU2570,MY518,JU2513,JU2866,JU792,JU1172,NIC1779,CX11271,NIC277,QG2828,JU1934,QG4017,JU2578,JU2141,WN2082,MY2453,QG4018,QG2824,AB1,NIC529,JU2592,JU1440,ECA2603,NIC255,WN2066	65
III	1790000	1799000	III_1790000_1799000	ECA2595,ECA2660,QW947	3
III	1790000	1805000	III_1790000_1805000	ECA36,ECA2601,QG2841	3
III	1791000	1805000	III_1791000_1805000	ECA2659	1
III	1843000	1851000	III_1843000_1851000	JU3224,JU3228	2
III	1843000	1853000	III_1843000_1853000	XZ1516	1
III	1843000	1854000	III_1843000_1854000	ECA2559	1
III	1843000	1856000	III_1843000_1856000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,QW947,ECA2551,ECA2672,QG2841,ECA2656	11
III	1881000	1887000	III_1881000_1887000	ECA36,ECA2595,ECA2601,ECA2561,ECA2660,ECA2659,JU3224,CX11276,QW947,JU3228,ECA2551,ECA2672,ECA2559,QG2841,ECA2656	15
III	1994000	1999000	III_1994000_1999000	JU1213	1
III	1994000	2003000	III_1994000_2003000	JU3135	1
III	1994000	2004000	III_1994000_2004000	JU1666,MY2741,MY2693	3
III	2037000	2101000	III_2037000_2101000	XZ1516	1
III	2199000	2321000	III_2199000_2321000	ECA36,ECA2595,ECA2601,ECA2660,ECA923,NIC1794,ECA2659,JU3228,ECA594,JU3144,NIC1812,ECA2551,ECA2672,JU778,ECA2559,NIC526,JU3280,ECA2656,MY679,JU3134	20
III	2202000	2319000	III_2202000_2319000	ECA396	1
III	2353000	2359000	III_2353000_2359000	NIC262	1
III	2369000	2379000	III_2369000_2379000	XZ1516,JU1666,MY2741,JU2513,WN2082,MY2693	6
III	2396000	2405000	III_2396000_2405000	MY1,ECA2561,CX11264,EG4349,QG2855,KR314,XZ1735,QG2874,QG2873,ED3073,ECA2555,NIC528,MY772,JU1172,NIC1779,JU323,JU3134,JU4098,QG2818,ED3017,JU2257	21
III	2396000	2406000	III_2396000_2406000	JU3135,MY2741,MY2693	3
III	2396000	2409000	III_2396000_2409000	NIC236,JU775,ED3049,EG4724,NIC256,LKC34,NIC258,NIC262,ECA2659,JU3224,JU2464,ED3046,CB4854,JU774,JU3228,JU2522,NIC1809,NIC275,NIC514,NIC267,ED3048,NIC272,JU3127,NIC259,ECA2554	25
III	2396000	2412000	III_2396000_2412000	DL238	1
III	2396000	2449000	III_2396000_2449000	JU1666,JU2513,WN2082	3
III	2397000	2405000	III_2397000_2405000	QG2854,ECA1069	2
III	2397000	2409000	III_2397000_2409000	NIC1783,QG4228,NIC252,JU2570,QG2841,JU2592	6
III	2398000	2409000	III_2398000_2409000	ECA36,ECA2595,ECA2601,ECA2660,NIC1791,NIC1799,NIC1786,NIC1811,QG2827,JU2879,QG2835,QG4138,QG2832,JU792,JU1934,MY2453,QG4018,QG2824	18
III	2399000	2409000	III_2399000_2409000	JU2131,JU3291,JU2578	3
III	2400000	2407000	III_2400000_2407000	XZ1516	1
III	2412000	2449000	III_2412000_2449000	MY2741,MY2693	2
III	2413000	2449000	III_2413000_2449000	XZ1516	1
III	2417000	2449000	III_2417000_2449000	JU3135	1
III	2434000	2449000	III_2434000_2449000	ECA36,ECA2595,ECA2601,ECA2660,ECA2659,JU3228	6
III	2512000	2521000	III_2512000_2521000	NIC1	1
III	2512000	2529000	III_2512000_2529000	DL238,JU775,LKC34	3
III	2512000	2538000	III_2512000_2538000	PB306	1
III	2515000	2540000	III_2515000_2540000	XZ1516	1
III	2516000	2527000	III_2516000_2527000	ECA923	1
III	2516000	2528000	III_2516000_2528000	NIC1791,NIC1794,ECA594,NIC1812,ECA2551,ECA2672,JU3135,JU778,JU3280	9
III	2516000	2529000	III_2516000_2529000	ECA36,NIC236,ECA2595,EG4724,ECA2601,ECA2660,NIC1799,NIC1786,ECA2659,EG4349,NIC1783,JU3228,JU2570,JU792,JU1934,JU2578	16
III	2517000	2528000	III_2517000_2528000	JU258,JU1793,QG4135,JU3144,JU2106,JU2576,QG4080,ECA2559,JU2610,MY2741,NIC526,WN2050,JU3291,QG2837,QG2828,QG4017,ECA2656,MY679,NIC259,ED3052,JU3132,MY2693,JU2466,WN2086	24
III	2517000	2529000	III_2517000_2529000	ED3049,NIC256,NIC258,NIC262,JU3224,JU2464,ED3046,NIC1811,CB4854,JU774,QG4228,QG2827,NIC252,JU2522,JU2879,NIC1809,JU2131,NIC275,NIC514,QG2835,NIC267,QG4138,ED3048,QG2832,NIC272,JU3127,QG2841,MY2453,NIC207,QG4018,QG2824,ECA2554	32
III	2517000	2537000	III_2517000_2537000	ECA396,CX11264	2
III	2522000	2529000	III_2522000_2529000	CB4857,CB4855,QW947,JU1666,JU2513,WN2082	6
III	2524000	2529000	III_2524000_2529000	MY16,CB4856,WN2001,CX11276,NIC1810,JU2811,CX11292,JU2838,CX11314,DL226,ECA2546,BRC20263,TWN2530,ECA2583,MY795,MY518,JU2866,CX11271,PB303,XZ1672	20
III	2563000	2570000	III_2563000_2570000	XZ1516	1
III	2576000	2588000	III_2576000_2588000	XZ1516	1
III	2601000	2609000	III_2601000_2609000	MY16	1
III	2606000	2612000	III_2606000_2612000	ED3049	1
III	2689000	2696000	III_2689000_2696000	NIC236	1
III	2766000	2773000	III_2766000_2773000	XZ1516,ED3049,NIC1791,EG4349,ED3046,KR314,JU2576,NIC514,NIC267,JU2610,MY2741,NIC528,WN2050,JU2570,MY772,JU2513,JU1172,CX11271,MY679,ED3052,MY2693,JU2466,JU2257	23
